entity_id,legal_name,License Number,entity_status,entity_start,entity_end,license_type,business_category,phone_number,zip_code
BA-1437512-2022,"Murphy Commercial and Residential, LLC",2002043-DCA,Active,12/27/2013,02/28/2027,Premises,Home Improvement Contractor,+13238194814,10303
BA-1437530-2022,MADISON GOURMET LTD,1334419-DCA,Active,09/28/2009,03/31/2026,Premises,Stoop Line Stand,+12127943360,10021
BA-1437613-2022,MOLLIKA ELECTRONICS INC,2064710-DCA,Active,01/09/2018,06/30/2026,Premises,Electronic & Home Appliance Service Dealer,+19179222996,11372
BA-1437614-2022,MAINPC LAB INC,2032775-DCA,Active,01/28/2016,12/31/2026,Premises,Electronics Store,+17187874888,11229
BA-1437618-2022,Megna Bazar LLC,2099162-DCA,Active,06/04/2021,03/31/2026,Premises,Stoop Line Stand,,11372
BA-1437619-2022,Our Island Property Management,2050656-DCA,Active,04/05/2017,02/28/2027,Premises,Home Improvement Contractor,+12128821969,10305
BA-1437622-2022,QUEENS CENTER PAWN BROKERS LLC,2094903-DCA,Active,02/28/2020,04/30/2026,Premises,Pawnbroker,+19176517056,11373
BA-1437646-2022,"M & R HOME DESIGN, INC.",1128423-DCA,Active,11/29/2002,02/28/2027,Premises,Home Improvement Contractor,+17182275367,10309
BA-1437678-2022,"OCEANA EXPRESS PHARMACY, INC.",1448794-DCA,Active,10/19/2012,03/15/2027,Premises,Dealer In Products For The Disabled,+17186769664,11229
BA-1437680-2022,MAL NY CORP,2051551-DCA,Active,04/19/2017,02/28/2027,Premises,Home Improvement Contractor,+17183168143,11355
BA-1437698-2022,MP UPTOWN LLC.,1306114-DCA,Active,12/16/2008,03/31/2027,Premises,Garage & Parking Lot,+12122810698,10029
BA-1437724-2022,"RAFI'S AUTO REPAIR SHOP, INC.",2044132-DCA,Active,09/26/2016,07/31/2027,Premises,Secondhand Dealer - General,+17187975477,11232
BA-1437733-2022,MAXIMILIAN CONTRACTING CORP.,2055112-DCA,Active,06/29/2017,02/28/2027,Premises,Home Improvement Contractor,+13472030607,11385
BA-1437752-2022,OFFICE SUPERSTORE EAST LLC,2095634-DCA,Active,04/08/2020,07/31/2027,Premises,Secondhand Dealer - General,+15082535000,10018
BA-1437793-2022,"MUGHAL GENERAL CONSTRUCTION, INC.",1386869-DCA,Active,04/05/2011,02/28/2027,Premises,Home Improvement Contractor,+17188566889,11218
BA-1437801-2022,MULBERRY STREET CIGAR CORP.,1054948-DCA,Active,08/19/2003,12/31/2026,Premises,Tobacco Retail Dealer,+12129417400,10013
BA-1437811-2022,PERFECT EFFICIENCY AIR CONDITIONING INC,2083200-DCA,Active,03/15/2019,02/28/2027,Premises,Home Improvement Contractor,+17187724913,11429
BA-1437821-2022,MAGIC RENOVATION CORP,1457640-DCA,Active,02/19/2013,02/28/2027,Premises,Home Improvement Contractor,+13475154512,11379
BA-1437823-2022,"PELHAM GARAGE, INC.",0449774-DCA,Active,07/21/2003,07/31/2027,Premises,Secondhand Dealer - Auto,+17188248683,10465
BA-1437826-2022,M&M Vacuums Inc.,2040564-DCA,Active,07/15/2016,06/30/2026,Premises,Electronic & Home Appliance Service Dealer,+17184161800,11379
BA-1437828-2022,"MICHNIUK, EUGENIUSZ",1126424-DCA,Active,07/01/2003,07/31/2027,Premises,Secondhand Dealer - General,+17183844114,11211
BA-1437835-2022,O Z AUTO BODY INC,2070388-DCA,Active,05/02/2018,07/31/2027,Premises,Secondhand Dealer - General,+17188484330,11417
BA-1437840-2022,MANHATTAN SWEDISH CARS LLC,2075429-DCA,Active,07/11/2018,07/31/2027,Premises,Secondhand Dealer - Auto,,10036
BA-1437841-2022,NOR-MARATHON SERVICE STATION INC.,1380318-DCA,Active,01/07/2011,12/31/2026,Premises,Tobacco Retail Dealer,+17184233900,11362
BA-1437843-2022,PLATINUM RESTORATION INC,2129120-DCWP,Active,06/02/2025,02/28/2027,Premises,Home Improvement Contractor,+16465108774,10314
BA-1437848-2022,"MUHAMMAD, JOSE",0948570-DCA,Active,07/22/2003,07/31/2027,Premises,Secondhand Dealer - General,+17184177844,11237
BA-1437964-2022,MEENA JEWELERS CORPORATION,1448456-DCA,Active,10/18/2012,07/31/2027,Premises,Secondhand Dealer - General,+17188591880,11230
BA-1437969-2022,"PARAGON MOTORS OF WOODSIDE, INC.",1259957-DCA,Active,06/26/2007,07/31/2027,Premises,Secondhand Dealer - Auto,+17185075000,11377
BA-1437970-2022,"MAC INTERIOR CONSTRUCTION, CORP.",1392179-DCA,Active,05/16/2011,02/28/2027,Premises,Home Improvement Contractor,+17183493185,11222
BA-1438011-2022,MP 98-41 LLC,2005454-DCA,Active,04/01/2014,03/31/2027,Premises,Garage & Parking Lot,+17189970630,11374
BA-1438021-2022,Med Star Surgical & Breathing Equipment Inc,2021285-DCA,Active,04/17/2015,03/15/2027,Premises,Dealer In Products For The Disabled,+17185121960,10462
BA-1438110-2022,"PREUSS, INC.",1062076-DCA,Active,09/18/2000,07/31/2027,Premises,Secondhand Dealer - General,+17183875625,11211
BA-1438111-2022,NEW YORK PARKING 51ST STREET CORP.,0367195-DCA,Active,03/28/1997,03/31/2027,Premises,Garage & Parking Lot,+12123085959,10022
BA-1438131-2022,PRIMOS MASONRY LLC,2081863-DCA,Active,02/01/2019,02/28/2027,Premises,Home Improvement Contractor,+13477382577,10302
BA-1438135-2022,"MOZEB, OMAR A. & MOZEB, ABDO A.",2072668-1-DCA,Active,06/05/2018,11/30/2027,Premises,Electronic Cigarette Dealer,+17185990661,11211
BA-1438139-2022,PARAGON CONTRACTORS INC.,0783028-DCA,Active,12/13/2002,02/28/2027,Premises,Home Improvement Contractor,+17186656000,10456
BA-1438153-2022,NORTH POLE AIR CONDITIONING & HEATING INC.,1301520-DCA,Active,10/07/2008,02/28/2027,Premises,Home Improvement Contractor,+17187236564,11413
BA-1438179-2022,MC FLEMING GROUP INC.,1457180-DCA,Active,02/15/2013,02/28/2027,Premises,Home Improvement Contractor,+17182240377,11360
BA-1438185-2022,ORTHO SHOES CORP.,1376110-DCA,Active,11/04/2010,03/15/2027,Premises,Dealer In Products For The Disabled,+17182750018,11375
BA-1438196-2022,PRIDE DEVELOPMENT & CONSTRUCTION INC.,0905325-DCA,Active,10/28/2011,02/28/2027,Premises,Home Improvement Contractor,+19174406229,10314
BA-1438202-2022,MERINDA'S DELI & GRILL CORP.,2127793-DCWP,Active,04/16/2025,03/31/2026,Premises,Stoop Line Stand,+17188334500,11237
BA-1438205-2022,Ornell Tanner Construction LLC,2098940-DCA,Active,05/26/2021,02/28/2027,Premises,Home Improvement Contractor,+19145575005,10469
BA-1438280-2022,PLATEAU PAINTING CO. INC.,1381119-DCA,Active,01/20/2011,02/28/2027,Premises,Home Improvement Contractor,+19149062419,10591
BA-1438334-2022,ONE STOP SHOP MARKET INC.,2035896-1-DCA,Active,04/12/2016,12/31/2027,Premises,Tobacco Retail Dealer,+13472494642,11373
BA-1438342-2022,MP ALYN GARAGE LLC,2110624-DCA,Active,01/12/2023,03/31/2027,Premises,Garage & Parking Lot,+12124903460,10128
BA-1438348-2022,PATRIZIA FERENCZI INC.,0885618-DCA,Active,06/06/2003,07/31/2027,Premises,Secondhand Dealer - General,+12123155109,10020
BA-1438351-2022,"New Age Contracting, Inc",0976275-DCA,Active,12/11/1997,02/28/2027,Premises,Home Improvement Contractor,+13472343491,10308
BA-1438357-2022,NEW FIVE STAR 88 INC.,2002183-2-DCA,Active,01/03/2014,12/31/2026,Premises,Tobacco Retail Dealer,+19178689989,11219
BA-1438359-2022,MILEA TRUCK SALES CORP.,0927744-DCA,Active,08/04/2003,07/31/2027,Premises,Secondhand Dealer - Auto,+17182926200,10461
BA-1438440-2022,MIRACLE COLLISION CORP.,1396496-DCA,Active,06/14/2011,07/31/2027,Premises,Secondhand Dealer - General,+17187434633,11235
BA-1438474-2022,"PATEL, JATIN",2067255-1-DCA,Active,03/05/2018,11/30/2027,Premises,Electronic Cigarette Dealer,+13477549607,10007
BA-1438482-2022,NEW SAFEWAY CONTRACTING CORP.,1204686-DCA,Active,11/19/2007,02/28/2027,Premises,Home Improvement Contractor,+17186580911,11432
BA-1438487-2022,PARKING SERVICES PLUS INC,1371568-DCA,Active,09/19/2010,03/31/2027,Premises,Garage & Parking Lot,+15168254661,11373
BA-1438557-2022,POLO EURO MARKET INC,2071025-DCA,Active,05/11/2018,03/31/2026,Premises,Stoop Line Stand,+16465731164,11694
BA-1438571-2022,NO RELATION VINTAGE STORE CORP,2096383-DCA,Active,09/11/2020,07/31/2027,Premises,Secondhand Dealer - General,+17184971331,11237
BA-1438575-2022,NYC AUTO RECYCLING INC,2099367-DCA,Active,06/11/2021,07/31/2027,Premises,Secondhand Dealer - General,+17187394377,11433
BA-1438634-2022,MD CBD 180 FRANKLIN LLC,2038683-DCA,Active,06/06/2016,03/31/2027,Premises,Garage & Parking Lot,+17182633800,11205
BA-1438635-2022,"R AND RJ HOME IMPROVEMENTS, INC.",1278975-DCA,Active,03/07/2008,02/28/2027,Premises,Home Improvement Contractor,+19179022193,10025
BA-1438721-2022,MP CERTO 60 PARKING LLC,2105514-DCA,Active,04/25/2022,03/31/2027,Premises,Garage & Parking Lot,+12124903460,10023
BA-1438738-2022,"MIRAKOV, SION",1205374-DCA,Active,07/25/2023,07/31/2027,Premises,Secondhand Dealer - General,+12128199794,10036
BA-1438745-2022,"NAULA CONTRACTOR, LLC",1388445-DCA,Active,04/19/2011,02/28/2027,Premises,Home Improvement Contractor,+17186837588,10001
BA-1438959-2022,SOPHIE PARKING INC.,1321612-DCA,Active,06/09/2009,03/31/2027,Premises,Garage & Parking Lot,+13472697661,10459
BA-1439034-2022,"RAHMANN CONTRACTING COMPANY, LTD.",1139317-DCA,Active,06/19/2007,02/28/2027,Premises,Home Improvement Contractor,+17184622480,11232
BA-1439072-2022,"NASCAR AUTO BODY, INC.",0918360-DCA,Active,07/25/2003,07/31/2027,Premises,Secondhand Dealer - General,+17182975909,11433
BA-1439109-2022,METRO CONTRACTING NY INC.,1263109-DCA,Active,08/01/2007,02/28/2027,Premises,Home Improvement Contractor,+19178071800,11435
BA-1439116-2022,NOOR YORK REALTY & DESIGN CONSULTANTS LLC,2129201-DCWP,Active,06/05/2025,02/28/2027,Premises,Home Improvement Contractor,+17183002200,11420
BA-1439123-2022,"NEW TOUCH WOOD FLOOR, INC.",1428592-DCA,Active,05/09/2012,02/28/2027,Premises,Home Improvement Contractor,+13472513340,11003
BA-1439134-2022,New Hybrid Florist Corp,2091030-DCA,Active,10/01/2019,03/31/2026,Premises,Stoop Line Stand,+12122895323,10028
BA-1439163-2022,MP WEST 12 LLC,1356689-DCA,Active,06/02/2010,03/31/2027,Premises,Garage & Parking Lot,+12122554590,10014
BA-1439178-2022,OLIM Lifestyle Management Consulting LLC,2099588-DCA,Active,06/21/2021,02/28/2027,Premises,Home Improvement Contractor,+13478980496,10466
BA-1439182-2022,"MF TIRES, INC.",2101548-DCA,Active,09/16/2021,07/31/2027,Premises,Secondhand Dealer - General,+17186278140,11223
BA-1439192-2022,MARIO'S LANDSCAPING OF STATEN ISLAND INC.,1343958-DCA,Active,02/04/2010,02/28/2027,Premises,Home Improvement Contractor,+17187270491,10302
BA-1439193-2022,Prompt Medical Group Inc.,2107930-DCA,Active,08/04/2022,03/15/2027,Premises,Dealer In Products For The Disabled,+16464310828,11229
BA-1439200-2022,MNC REALTY CORP.,1054057-DCA,Active,12/26/2000,12/31/2027,Premises,Tobacco Retail Dealer,+17182678020,11105
BA-1439206-2022,"NEILAN, MICHAEL J",1058037-DCA,Active,08/01/2000,02/28/2027,Premises,Home Improvement Contractor,+12126021950,10026
BA-1439294-2022,MA NEWS AND CONVENIENCE CORPORATION,2126543-1-DCWP,Active,01/29/2025,11/30/2026,Premises,Electronic Cigarette Dealer,+12017079005,10075
BA-1439298-2022,"MATELSKY BUILDING & DESIGN GROUP, INC.",1299485-DCA,Active,09/15/2008,02/28/2027,Premises,Home Improvement Contractor,+19175777684,11362
BA-1439400-2022,NY TIRES & MUFFLERS CORP.,2120115-DCWP,Active,03/29/2024,07/31/2027,Premises,Secondhand Dealer - General,+17184150887,11368
BA-1439403-2022,MAXCO CONTRACTING INC.,1291895-DCA,Active,10/26/2009,02/28/2027,Premises,Home Improvement Contractor,+16465336315,11361
BA-1439456-2022,MAGIC ROCK CONSTRUCTION INC,2025105-DCA,Active,07/01/2015,02/28/2027,Premises,Home Improvement Contractor,+19177761043,10461
BA-1439505-2022,NEW DAY GROCERY CORP,2018945-2-DCA,Active,03/03/2015,12/31/2026,Premises,Tobacco Retail Dealer,+16466914653,10029
BA-1439523-2022,N.B.A CONSTRUCTION INC.,2029050-DCA,Active,10/01/2015,02/28/2027,Premises,Home Improvement Contractor,+17186332905,11218
BA-1439531-2022,"R H CONSTRUCTION USA, INC.",1462139-DCA,Active,04/10/2013,02/28/2027,Premises,Home Improvement Contractor,+17188712584,11218
BA-1439534-2022,MELANY FOOD CENTER CORP.,1248634-DCA,Active,02/21/2007,12/31/2026,Premises,Tobacco Retail Dealer,+17186930703,11225
BA-1439584-2022,M HAIDER CONSTRUCTION CORP,2105436-DCA,Active,04/21/2022,02/28/2027,Premises,Home Improvement Contractor,+19175398168,11203
BA-1439604-2022,PRIMOS PAWNBROKER INC,1345497-DCA,Active,02/19/2010,04/30/2026,Premises,Pawnbroker,+19175315508,11417
BA-1439605-2022,MASPETH GENERAL CONTRACTING CORP.,1239894-DCA,Active,09/25/2006,02/28/2027,Premises,Home Improvement Contractor,+17183864775,11237
BA-1439654-2022,"NIPPON PHOTOCLINIC, INC.",0913285-DCA,Active,05/29/1996,06/30/2026,Premises,Electronic & Home Appliance Service Dealer,+12129823177,10018
BA-1439660-2022,MTP 3300 BROADWAY CORP.,1330437-DCA,Active,08/25/2009,03/31/2027,Premises,Garage & Parking Lot,+12125755335,10027
BA-1439673-2022,P & N TOWING COLLISION PAINT INC.,2099994-DCA,Active,07/08/2021,07/31/2027,Premises,Secondhand Dealer - General,+12125442915,10454
BA-1439682-2022,QIANG KEE INC.,2048442-DCA,Active,02/15/2017,03/31/2026,Premises,Stoop Line Stand,+16462336090,10013
BA-1439695-2022,"MOHAMED,SALEEM",1261936-DCA,Active,07/19/2007,02/28/2027,Premises,Home Improvement Contractor,+17184644800,11423
BA-1439697-2022,PARKWIZ LLC,2047408-DCA,Active,01/17/2017,03/31/2027,Premises,Garage & Parking Lot,+16466008384,10022
BA-1439698-2022,PIEDRA PARTIDA DELI GROCERY Corp.,2097916-DCA,Active,03/03/2021,03/31/2026,Premises,Stoop Line Stand,,10458
BA-1439701-2022,NEW GENERATION TOWING INC.,1366904-DCA,Active,07/17/2012,04/30/2026,Premises,Tow Truck Company,+17189800036,10310
BA-1439760-2022,PREMIUM OF BELLROSE LLC,2093147-DCA,Active,12/23/2019,03/31/2026,Premises,Stoop Line Stand,,11004
BA-1439769-2022,NIRO CONSTRUCTION CORPORATION,2077234-DCA,Active,08/21/2018,02/28/2027,Premises,Home Improvement Contractor,+19172991302,11436
BA-1439824-2022,TRIANGULO FLAX FIX INC,2016870-DCA,Active,12/29/2014,07/31/2027,Premises,Secondhand Dealer - General,+13477809314,10456
BA-1439837-2022,P-AUTO BODY INC.,1158665-DCA,Active,01/13/2004,07/31/2027,Premises,Secondhand Dealer - General,+17187633450,11236
BA-1439844-2022,NOSTRAND EXPRESS GOURMET INC I,2119147-DCWP,Active,02/09/2024,03/31/2026,Premises,Stoop Line Stand,+19145271240,11210
BA-1439932-2022,MPL EAGLE CONSTRUCTION CORP.,2072387-DCA,Active,06/01/2018,02/28/2027,Premises,Home Improvement Contractor,+19142999056,10463
BA-1439936-2022,PENTA PARKING LLC,2101547-DCA,Active,09/16/2021,03/31/2027,Premises,Garage & Parking Lot,+12129299404,10029
BA-1439944-2022,MAN-DELL FOOD STORES INC.,1346166-DCA,Active,03/01/2010,03/31/2026,Premises,Stoop Line Stand,+17184701930,10009
BA-1440024-2022,"MULLINGS, SIMNEL",2011267-DCA,Active,07/29/2014,02/28/2027,Premises,Home Improvement Contractor,+13475480882,11412
BA-1440059-2022,MARKLUX INC,2038531-DCA,Active,06/02/2016,02/28/2027,Premises,Home Improvement Contractor,+13476986006,11375
BA-1440070-2022,MSS GOLDEN EAGLE CONSTRUCTION USA CO. INC.,1272738-DCA,Active,11/15/2007,02/28/2027,Premises,Home Improvement Contractor,+17186595700,11420
BA-1440075-2022,M & N CONSTRUCTION SERVICES INC.,1360925-DCA,Active,06/29/2010,02/28/2027,Premises,Home Improvement Contractor,+17184485236,10314
BA-1440080-2022,O THIS WAY UP 3 INC,2011856-DCA,Active,08/11/2014,02/28/2027,Premises,Home Improvement Contractor,+17185652378,11363
BA-1440084-2022,RAHMAN CONSTRUCTION CORP,2090603-DCA,Active,09/17/2019,02/28/2027,Premises,Home Improvement Contractor,+13473520396,11203
BA-1440091-2022,"PATWARY, MOHAMMAD",1005948-DCA,Active,05/18/2005,02/28/2027,Premises,Home Improvement Contractor,+19175666114,11218
BA-1440096-2022,MV GARAGE MANAGEMENT INC,2100283-DCA,Active,07/21/2021,03/31/2027,Premises,Garage & Parking Lot,+16466602036,10027
BA-1440099-2022,"MECOX GARDENS & POTTERY, INC.",1443217-DCA,Active,08/30/2012,07/31/2027,Premises,Secondhand Dealer - General,+12122875015,10021
BA-1440103-2022,PNP AUTOMOTIVE INC.,2057316-DCA,Active,08/22/2017,07/31/2027,Premises,Secondhand Dealer - Auto,+17183811000,11385
BA-1440130-2022,"NATHOO, HILTON",1227603-DCA,Active,05/19/2006,02/28/2027,Premises,Home Improvement Contractor,+19176585866,11418
BA-1440132-2022,"POLER CONTRACTING, INC.",0956544-DCA,Active,11/18/2002,02/28/2027,Premises,Home Improvement Contractor,+17183881155,11378
BA-1440136-2022,MASSARTRE LTD.,0852779-DCA,Active,08/25/1999,02/28/2027,Premises,Home Improvement Contractor,+17184998296,11215
BA-1440204-2022,NEW YORK SMSA LIMITED PARTNERSHIP,1182828-DCA,Active,10/15/2004,12/31/2026,Premises,Electronics Store,+15165211699,11103
BA-1440210-2022,R & R HOME REPAIRS INC.,1284122-DCA,Active,05/05/2008,02/28/2027,Premises,Home Improvement Contractor,+13472551129,10469
BA-1440211-2022,MYA KABA AUTO REPAIR INC.,1381807-DCA,Active,02/01/2011,07/31/2027,Premises,Secondhand Dealer - Auto,+17189651135,11232
BA-1440214-2022,NY GM GENERAL CONSTRUCTION CORP,2093754-DCA,Active,01/21/2020,02/28/2027,Premises,Home Improvement Contractor,+17185153619,10469
BA-1440253-2022,Prince Tower Parking Corp.,2002027-DCA,Active,12/27/2013,03/31/2027,Premises,Garage & Parking Lot,,11354
BA-1440256-2022,"R & E. AUTO COLLISION AND REPAIRS, INC.",0984548-DCA,Active,05/07/1998,07/31/2027,Premises,Secondhand Dealer - General,+17183243596,10470
BA-1440267-2022,NORTH SHORE COLLISION CORP.,1090570-DCA,Active,07/07/2003,07/31/2027,Premises,Secondhand Dealer - General,+17184612224,11354
BA-1440268-2022,NEYMAR FARMS IMPORT LLC,2109275-DCA,Active,10/12/2022,03/31/2026,Premises,Stoop Line Stand,+19293069857,11203
BA-1440270-2022,MERCEDES IRSHAD,1446855-DCA,Active,12/31/1900,03/31/2026,Premises,Stoop Line Stand,+17182325136,11219
BA-1440275-2022,MARCOS GROCERY & DELI INC,2100958-2-DCA,Active,08/19/2021,12/31/2026,Premises,Tobacco Retail Dealer,+16466894644,10032
BA-1440277-2022,QUINN FLORIST INC.,1427852-DCA,Active,05/03/2012,03/31/2026,Premises,Stoop Line Stand,+17187772626,11103
BA-1440280-2022,NICK'S FINE JEWELRY INC,2067354-DCA,Active,03/06/2018,07/31/2027,Premises,Secondhand Dealer - General,+12128405550,10036
BA-1440291-2022,PROFESSIONAL HOME REMODELING INC.,2076470-DCA,Active,07/31/2018,02/28/2027,Premises,Home Improvement Contractor,+15167241257,11010
BA-1440292-2022,MILENIOS PARTY GOODS AND FLOWER SHOP INC,2011174-DCA,Active,07/25/2014,03/31/2026,Premises,Stoop Line Stand,+17185330627,11372
BA-1440305-2022,"MANERA AUTO REPAIRS, INC.",1382374-DCA,Active,02/09/2011,07/31/2027,Premises,Secondhand Dealer - General,+17189913990,10474
BA-1440313-2022,NA & SANG PRODUCE INC.,1329823-DCA,Active,08/20/2009,03/31/2026,Premises,Stoop Line Stand,+17188300681,11375
BA-1440314-2022,RADICAL CHANGE HOME IMPROVEMENT LLC,2104198-DCA,Active,03/02/2022,02/28/2027,Premises,Home Improvement Contractor,+13474328890,10310
BA-1440348-2022,MARLY 2 GROCERY CORP,2099034-2-DCA,Active,06/01/2021,11/30/2026,Premises,Electronic Cigarette Dealer,+13473277652,10466
BA-1440349-2022,MO'S & SONS HOME IMPROVEMENT CORP.,2102337-DCA,Active,10/27/2021,02/28/2027,Premises,Home Improvement Contractor,+13473365418,11433
BA-1440377-2022,"NEB DEVELOPMENT,CO.LLC",2036086-DCA,Active,04/15/2016,02/28/2027,Premises,Home Improvement Contractor,+16462567445,11412
BA-1440430-2022,MAS CONVENIENCE AND DELI CORP,1417483-DCA,Active,01/23/2012,12/31/2027,Premises,Tobacco Retail Dealer,+17182971956,11432
BA-1440452-2022,MONTALBANO'S POOL & SPA INC,2062499-DCA,Active,12/05/2017,02/28/2027,Premises,Home Improvement Contractor,+17183703341,10314
BA-1440549-2022,OGB Construction LLC,2079761-DCA,Active,11/08/2018,02/28/2027,Premises,Home Improvement Contractor,+13474248670,11230
BA-1440606-2022,PELHAM GARDENS CANDY CORP,2064250-2-DCA,Active,01/02/2018,12/31/2026,Premises,Tobacco Retail Dealer,+16463712300,10469
BA-1440610-2022,METRO STANDARDS INC,2047079-DCA,Active,01/05/2017,02/28/2027,Premises,Home Improvement Contractor,+13474391499,11235
BA-1440612-2022,PRIMETIME MEDICAL SUPPLY INC.,2083095-DCA,Active,03/13/2019,03/15/2027,Premises,Dealer In Products For The Disabled,+17189753690,11207
BA-1440626-2022,NEW SPRINGVILLE BP CORP,2081723-2-DCA,Active,01/29/2019,11/30/2026,Premises,Electronic Cigarette Dealer,+17184949833,10314
BA-1440643-2022,METRO BEER & SMOKE INC,2039051-1-DCA,Active,06/15/2016,12/31/2027,Premises,Tobacco Retail Dealer,+18652557967,11211
BA-1440662-2022,"MIN FA CONSTRUCTION, CORP.",2035885-DCA,Active,04/12/2016,02/28/2027,Premises,Home Improvement Contractor,+16466888880,11357
BA-1440665-2022,MUKTI TOWING INC,2067714-DCA,Active,03/14/2018,04/30/2026,Premises,Tow Truck Company,+11784657852,11364
BA-1440706-2022,"METRO MINI MARKET, INC.",2083248-2-DCA,Active,03/15/2019,11/30/2026,Premises,Electronic Cigarette Dealer,+17184177770,11385
BA-1440712-2022,MCCARREN NATURAL GROCERY & FOODS CORP,2019202-DCA,Active,03/09/2015,03/31/2026,Premises,Stoop Line Stand,+19172821224,11222
BA-1440812-2022,On & On 168 Inc.,2074789-DCA,Active,06/29/2018,03/31/2026,Premises,Stoop Line Stand,,11354
BA-1440814-2022,"ORTHO SPORTS SUPPLY, INC.",2107740-DCA,Active,07/26/2022,03/15/2027,Premises,Dealer In Products For The Disabled,+13476104041,11235
